CG_Content,IC
41.6667,70.5641
58.3333,76.5016
63.3333,72.9272
63.3333,75.881
70,70.9305
58.3333,78.1739
46.6667,75.6454
56.6667,73
50,74.1052
66.6667,68.3759
58.3333,74.6061
60,73.5715
56.6667,74.7411
58.3333,74.2539
58.3333,73.1254
70,72.1827
43.3333,75.6192
41.6667,72.3107
61.6667,74.8615
56.6667,75.1175
43.3333,72.951
60,75.2712
50,76.402
70,71.9119
65,70.6137
73.3333,70.2248
51.6667,76.0531
68.3333,71.1031
65,72.0293
68.3333,68.9403
73.3333,69.8767
56.6667,74.5285
50,72.0998
63.3333,69.4003
68.3333,71.4768
78.3333,63.828
60,73.9093
60,76.0233
41.6667,75.7015
30,71.5114
51.6667,78.5797
65,71.7202
68.3333,71.3978
68.3333,74.289
81.6667,64.9721
71.6667,72.6049
51.6667,73.1808
63.3333,73.3818
41.6667,74.0516
68.3333,70.7295
26.6667,65.1442
23.3333,66.0013
65,71.6253
80,68.1285
68.3333,72.2531
83.3333,66.3594
60,74.7913
60,63.4767
76.6667,74.1367
55,73.7732
66.6667,72.3442
78.3333,68.056
80,64.7932
73.3333,72.1147
70,72.3171
81.6667,58.4807
43.3333,73.8321
36.6667,72.9996
50,73.1192
50,75.1486
43.3333,75.684
53.3333,75.1763
58.3333,71.7611
53.3333,75.837
60,76.2615
51.6667,74.7201
60,75.6554
43.3333,77.1288
40,76.8836
35,75.229
61.6667,73.7868
65,70.4826
85,57.7351
83.3333,63.7784
76.6667,68.8252
88.3333,56.0536
75,69.5809
63.3333,71.2385
55,74.352
51.6667,76.2012
51.6667,75.652
66.6667,69.7022
65,72.2901
66.6667,74.4367
76.6667,65.9096
76.6667,62.3452
68.3333,68.5863
76.6667,68.4591
60,77.0383
73.3333,70.3411
73.3333,67.5
70,71.1348
66.6667,67.5162
65,72.9646
53.3333,75.9521
53.3333,73.7006
58.3333,75.7935
48.3333,73.8071
56.6667,73.9222
68.3333,70.4833
76.6667,66.7883
66.6667,70.5351
58.3333,74.1483
80,66.8693
73.3333,69.5616
80,62.1729
43.3333,75.0106
41.6667,77.1814
13.3333,59.9345
40,74.4425
28.3333,71.8423
33.3333,72.9044
50,74.792
55,68.6336
71.6667,71.689
58.3333,73.2837
70,71.2979
70,69.9166
66.6667,74.5099
61.6667,73.6887
70,71.6237
56.6667,76.3564
73.3333,65.2023
73.3333,62.616
58.3333,73.0536
83.3333,62.0402
76.6667,64.5751
76.6667,71.617
66.6667,72.248
70,62.9287
76.6667,65.0851
83.3333,66.2322
71.6667,74.6127
73.3333,68.937
73.3333,64.9537
66.6667,73.7817
55,74.3031
43.3333,76.5199
53.3333,73.1438
65,73.9566
65,71.9587
66.6667,70.0897
75,72.0977
80,62.1285
70,70.8819
76.6667,68.7755
46.6667,68.5033
71.6667,72.8509
73.3333,69.1016
56.6667,72.6171
55,75.4364
65,71.1165
66.6667,75.0687
66.6667,72.6156
65,62.4062
86.6667,57.5683
58.3333,77.333
43.3333,75.9579
63.3333,74.1503
55,73.4207
61.6667,73.9955
41.6667,77.0523
53.3333,75.0586
73.3333,70.0482
61.6667,72.628
66.6667,70.9131
81.6667,64.0649
88.3333,63.7994
88.3333,61.036
70,72.7941
80,64.7115
71.6667,71.993
70,68.8551
71.6667,68.5021
73.3333,62.5587
80,65.0503
50,71.1672
75,68.4361
76.6667,62.1842
70,69.758
58.3333,74.5708
58.3333,75.6888
76.6667,66.943
70,66.9734
63.3333,73.0117
76.6667,62.3537
56.6667,74.0824
65,73.7
61.6667,74.9614
73.3333,69.0296
55,77.5113
45,68.8827
51.6667,70.5916
76.6667,69.7146
61.6667,75.8192
66.6667,69.1615
36.6667,74.4408
55,76.3523
56.6667,75.4651
51.6667,75.3573
68.3333,70.3523
55,76.1624
60,71.4916
61.6667,73.5935
58.3333,76.9575
75,67.8592
51.6667,76.038
53.3333,77.3467
60,74.5265
60,74.1563
68.3333,72.1556
68.3333,73.849
83.3333,60.3626
83.3333,63.8756
88.3333,60.9917
85,61.109
60,76.9442
58.3333,73.1341
68.3333,72.8685
68.3333,67.6748
73.3333,68.1853
75,63.1108
63.3333,72.3012
80,68.5578
78.3333,63.2247
86.6667,53.0301
60,76.3968
75,65.1595
61.6667,75.7955
73.3333,71.5709
66.6667,76.4293
86.6667,56.7652
75,69.2707
83.3333,58.8151
70,71.4978
65,74.501
63.3333,67.9497
70,70.8937
56.6667,71.5297
66.6667,71.5544
65,72.0528
56.6667,73.4126
63.3333,74.8757
80,63.5419
65,70.5433
71.6667,71.4399
60,75.0022
33.3333,75.8999
25,69.5796
26.6667,73.987
63.3333,74.5527
61.6667,72.9746
71.6667,70.5779
53.3333,75.1291
63.3333,70.0696
70,72.8868
60,71.9029
65,69.3704
68.3333,68.5717
76.6667,57.5022
63.3333,71.7415
66.6667,62.6775
45,73.5428
68.3333,68.6504
78.3333,67.3905
76.6667,64.5098
41.6667,73.1824
20,66.5121
18.3333,66.6059
45,73.5343
63.3333,73.3764
70,71.3907
46.6667,72.328
70,67.9567
73.3333,68.2891
73.3333,72.3692
56.6667,74.6864
51.6667,76.275
61.6667,69.9586
55,74.3928
66.6667,67.2998
68.3333,71.3363
81.6667,61.6354
90,51.5538
81.6667,63.2961
81.6667,60.3093
80,66.2148
76.6667,68.796
81.6667,62.6964
56.6667,73.033
76.6667,64.5859
75,70.4935
68.3333,70.58
63.3333,75.1439
66.6667,65.7611
65,71.3089
53.3333,79.2441
51.6667,76.4671
68.3333,63.7706
66.6667,74.8076
50,79.3552
50,79.0007
73.3333,70.8863
70,69.1846
71.6667,62.3881
75,66.0542
45,76.5138
61.6667,71.9828
55,73.3142
38.3333,57.0378
58.3333,75.8142
58.3333,78.3277
60,74.049
51.6667,73.7479
58.3333,75.8926
65,70.2338
40,76.3747
40,76.8937
40,71.0897
63.3333,72.3081
66.6667,71.5408
70,72.4802
56.6667,74.0177
70,71.1363
73.3333,68.0575
80,64.1849
58.3333,72.9878
66.6667,74.2108
81.6667,63.9749
70,69.6942
90,54.2579
81.6667,67.5158
63.3333,73.6358
78.3333,68.6301
90,56.5548
73.3333,67.4893
61.6667,76.7529
70,71.9065
71.6667,73.6616
68.3333,69.8499
56.6667,69.8407
78.3333,66.9516
76.6667,63.9542
78.3333,67.4778
78.3333,63.359
86.6667,65.0089
66.6667,74.1864
66.6667,74.5712
66.6667,73.0051
75,66.6318
76.6667,62.5257
65,71.2642
73.3333,67.6717
68.3333,73.232
73.3333,70.0575
73.3333,70.913
63.3333,75.2989
58.3333,74.5352
56.6667,77.0523
55,74.6101
68.3333,70.8954
76.6667,61.7337
66.6667,74.0258
63.3333,67.3362
61.6667,73.8563
65,70.2529
46.6667,74.159
41.6667,75.3781
53.3333,73.7255
35,72.4672
40,76.2393
51.6667,80.0091
48.3333,74.9921
70,73.6314
78.3333,62.7571
88.3333,60.2685
50,74.745
60,73.2251
56.6667,75.4657
45,76.2056
48.3333,74.1147
55,73.042
58.3333,72.8415
63.3333,74.8635
66.6667,73.4841
68.3333,70.7285
58.3333,76.0556
45,76.316
53.3333,76.2292
68.3333,70.0748
36.6667,77.2478
26.6667,70.281
65,72.9817
78.3333,61.9942
63.3333,73.2433
68.3333,73.6736
55,75.275
60,72.7082
38.3333,71.4453
53.3333,76.0498
46.6667,74.8409
55,71.7415
58.3333,75.472
66.6667,73.747
65,71.3046
48.3333,76.2339
38.3333,76.2567
60,68.0003
51.6667,70.4695
46.6667,75.9123
26.6667,70.6616
61.6667,71.067
50,70.4371
56.6667,75.2403
61.6667,73.2327
60,73.9855
58.3333,73.993
63.3333,75.2644
55,76.4792
63.3333,73.6689
55,73.408
66.6667,73.3159
73.3333,70.6582
80,64.598
66.6667,71.9838
75,68.8255
55,72.5779
48.3333,70.9758
48.3333,76.5133
50,72.1672
71.6667,68.5866
66.6667,69.3019
70,70.6422
61.6667,72.7651
73.3333,71.0002
71.6667,69.7326
55,70.7435
23.3333,67.591
46.6667,73.8986
58.3333,73.9458
65,73.1116
68.3333,71.9531
75,69.1858
56.6667,74.6186
63.3333,73.2917
63.3333,73.6409
56.6667,74.6486
60,74.4069
61.6667,73.4075
53.3333,71.6741
61.6667,74.9012
48.3333,74.3712
58.3333,69.9206
63.3333,72.5175
61.6667,74.335
78.3333,66.3476
60,73.951
50,75.7897
53.3333,71.619
55,75.2419
43.3333,70.9829
60,68.7312
58.3333,74.6252
48.3333,76.3882
73.3333,69.205
68.3333,74.9739
56.6667,72.764
51.6667,76.0519
63.3333,70.698
53.3333,73.061
61.6667,70.3675
71.6667,68.0264
63.3333,72.5068
53.3333,71.9661
76.6667,67.6546
70,66.7662
63.3333,68.0414
63.3333,73.0147
51.6667,74.9297
55,73.6686
63.3333,74.8999
40,75.6482
53.3333,74.2767
55,77.0248
46.6667,76.1769
53.3333,75.8551
36.6667,72.3841
58.3333,77.4862
68.3333,72.4441
51.6667,79.1999
53.3333,76.4652
56.6667,75.8599
75,69.0568
73.3333,61.087
68.3333,70.346
71.6667,72.5221
66.6667,72.6777
43.3333,71.7324
63.3333,75.323
53.3333,74.9371
61.6667,69.7017
56.6667,73.2543
61.6667,76.3195
56.6667,73.8184
75,66.6887
71.6667,70.9167
40,72.6358
55,67.0398
46.6667,77.1578
56.6667,74.0545
36.6667,73.0072
65,74.5113
61.6667,76.5626
70,67.2715
81.6667,62.8836
71.6667,70.668
61.6667,71.8853
55,74.7415
61.6667,77.335
63.3333,75.5763
71.6667,64.2708
71.6667,65.8682
68.3333,69.4084
75,51.0904
56.6667,77.1967
71.6667,68.9539
30,70.1709
58.3333,75.37
60,75.2336
68.3333,73.1583
71.6667,70.4691
58.3333,70.8732
55,72.9576
61.6667,71.8608
65,72.3636
76.6667,68.1411
65,72.6804
63.3333,75.3029
65,75.6685
63.3333,76.0391
60,76.1034
70,69.4717
61.6667,74.8201
71.6667,73.098
71.6667,69.8977
60,73.3111
61.6667,76.87
65,63.5805
65,72.6451
55,76.3378
66.6667,72.8714
68.3333,70.0894
70,61.6029
76.6667,66.5253
61.6667,72.5523
70,70.8875
50,75.6586
58.3333,75.8625
75,67.8558
55,75.9676
53.3333,74.0151
56.6667,73.8644
71.6667,71.8839
61.6667,71.8576
70,71.8664
76.6667,68.5525
51.6667,77.5385
68.3333,74.1545
63.3333,74.9095
56.6667,77.0101
71.6667,69.0569
78.3333,68.0001
60,75.8526
61.6667,74.9659
71.6667,69.6127
73.3333,68.2353
36.6667,74.5012
53.3333,75.5805
36.6667,73.5316
56.6667,78.9024
56.6667,73.7467
65,74.7305
61.6667,69.8368
76.6667,68.3179
58.3333,70.0652
81.6667,62.657
50,70.0957
61.6667,76.6677
56.6667,71.7025
48.3333,76.4668
61.6667,74.4669
61.6667,73.4146
88.3333,58.7278
80,65.637
68.3333,71.9835
66.6667,70.093
51.6667,78.0503
56.6667,75.9394
40,79.3292
40,75.5768
45,76.0502
56.6667,74.2246
56.6667,75.5265
66.6667,68.6451
68.3333,69.1075
56.6667,77.4727
65,68.8129
61.6667,69.3991
60,73.8209
56.6667,72.1942
56.6667,71.4108
63.3333,73.4736
73.3333,72.5198
90,53.8523
78.3333,70.309
70,67.6333
66.6667,70.447
60,73.6937
65,70.6603
66.6667,72.0983
65,74.9849
71.6667,73.0436
70,72.5555
81.6667,64.8784
75,69.2582
75,68.3998
66.6667,74.2299
50,77.5331
60,72.1102
65,72.0754
53.3333,70.6223
66.6667,71.235
66.6667,72.7715
83.3333,65.7843
66.6667,65.1617
66.6667,71.5964
53.3333,74.3363
48.3333,73.2204
56.6667,76.8463
60,73.8374
86.6667,61.4223
76.6667,64.7544
68.3333,70.519
78.3333,68.6404
83.3333,63.3844
80,64.1917
56.6667,74.9593
60,75.6551
30,63.2734
43.3333,74.3676
51.6667,76.5634
50,75.9424
61.6667,74.7327
43.3333,74.4336
68.3333,66.7305
73.3333,69.6162
65,73.4987
65,74.5426
53.3333,74.0373
48.3333,74.5994
46.6667,74.4779
58.3333,73.0916
70,67.9639
78.3333,64.5067
70,72.0766
73.3333,70.427
65,65.244
68.3333,67.5995
68.3333,62.9196
58.3333,70.568
75,64.8768
70,64.1334
68.3333,70.7236
83.3333,60.9936
78.3333,66.0544
81.6667,67.7935
53.3333,76.1481
56.6667,73.4708
51.6667,74.2019
65,70.9376
55,76.0421
68.3333,72.1642
78.3333,67.8447
76.6667,67.5911
76.6667,68.8746
83.3333,59.039
68.3333,71.5574
61.6667,73.9913
70,68.4528
56.6667,75.9083
65,70.939
50,69.8283
55,75.5129
53.3333,75.3842
53.3333,77.7467
80,68.6331
55,71.7596
78.3333,70.2583
55,75.9137
51.6667,75.3306
55,75.0853
50,72.8894
65,69.9576
56.6667,74.4946
70,70.2
63.3333,72.6062
73.3333,68.3989
73.3333,71.7759
76.6667,69.8056
70,73.9401
65,71.2307
66.6667,73.0291
70,71.2826
86.6667,58.8181
71.6667,71.2469
83.3333,57.9095
80,60.1785
81.6667,68.3163
75,72.2699
76.6667,69.7018
66.6667,70.9739
68.3333,74.2147
61.6667,74.9576
80,63.5296
71.6667,70.5528
80,62.6776
46.6667,72.0792
45,74.3554
41.6667,76.0217
43.3333,71.5107
40,76.3926
56.6667,74.7745
60,76.4844
55,76.4425
68.3333,72.5258
70,70.9993
63.3333,73.6885
63.3333,71.6248
45,75.5574
65,67.399
61.6667,74.626
68.3333,65.835
73.3333,71.0303
70,70.8337
78.3333,68.7103
61.6667,75.2083
58.3333,79.653
55,77.7154
55,74.8518
48.3333,73.9635
55,75.8892
71.6667,67.7703
66.6667,68.3798
76.6667,65.8191
66.6667,71.9572
63.3333,76.0394
56.6667,74.1016
48.3333,76.3295
65,74.2175
66.6667,72.2664
35,71.6515
68.3333,74.9502
45,74.7371
68.3333,70.6271
60,75.2743
60,69.8624
60,76.8511
53.3333,77.3932
50,74.0085
60,74.6782
56.6667,77.6625
56.6667,74.4356
65,73.4469
71.6667,71.7479
83.3333,62.6397
73.3333,70.5151
65,71.3028
78.3333,70.3251
70,71.6337
75,70.4294
55,75.9104
53.3333,72.4626
41.6667,76.2431
60,73.9275
56.6667,74.6873
70,71.3743
58.3333,75.0544
65,76.1143
66.6667,72.8831
70,65.7317
53.3333,74.3849
70,74.2372
60,72.9986
78.3333,65.3591
83.3333,67.9546
68.3333,74.5293
51.6667,74.3697
48.3333,75.1387
61.6667,72.5792
53.3333,73.0216
60,75.5771
53.3333,73.8015
73.3333,70.9722
60,74.9531
71.6667,67.3679
60,75.8406
30,63.0231
38.3333,73.7619
45,75.4319
50,73.4614
31.6667,69.8764
51.6667,73.7438
61.6667,75.2642
56.6667,73.0866
65,76.0755
63.3333,72.9185
61.6667,72.948
38.3333,74.7046
60,72.6363
55,72.1713
23.3333,68.1504
46.6667,74.9703
63.3333,73.3544
63.3333,73.9009
56.6667,72.7313
60,75.5428
60,71.9866
55,76.948
25,37.681
25,37.4771
36.6667,65.2125
53.3333,79.4192
61.6667,73.0293
61.6667,72.6511
53.3333,72.7575
56.6667,73.6948
43.3333,70.4227
35,72.4591
35,73.109
36.6667,76.5983
58.3333,73.6048
53.3333,78.6686
53.3333,73.6049
66.6667,71.7728
58.3333,72.886
60,73.3483
46.6667,74.7913
41.6667,75.7566
60,75.2244
61.6667,71.9678
58.3333,76.1467
56.6667,74.6687
51.6667,73.6124
73.3333,70.0725
71.6667,69.2738
71.6667,70.5972
15,64.9238
21.6667,70.294
21.6667,66.1992
28.3333,70.8283
51.6667,73.6302
55,74.7534
53.3333,75.8505
58.3333,73.4959
60,70.8885
58.3333,75.3128
25,69.2429
41.6667,77.3333
23.3333,69.2999
25,70.2964
58.3333,75.7848
55,72.7735
46.6667,74.4213
66.6667,73.4905
55,71.0765
63.3333,73.0182
61.6667,73.6992
38.3333,76.1401
56.6667,76.6595
46.6667,76.9716
53.3333,75.4441
56.6667,77.0469
46.6667,75.2638
65,73.2296
66.6667,69.9802
61.6667,74.124
21.6667,68.4516
31.6667,74.3436
36.6667,76.0438
25,65.1346
50,76.1309
55,74.3272
48.3333,75.547
66.6667,71.3352
68.3333,70.7866
58.3333,75.0257
31.6667,75.3375
40,75.7363
25,75.2329
30,71.9649
55,75.8736
48.3333,72.6082
56.6667,71.7371
61.6667,75.427
56.6667,67.6156
60,74.9231
53.3333,73.5814
30,73.7803
41.6667,70.1409
15,63.0321
48.3333,76.0775
58.3333,74.6216
51.6667,75.688
58.3333,74.5748
60,72.2093
51.6667,76.4654
23.3333,69.89
28.3333,68.5699
33.3333,74.1911
41.6667,72.4449
20,65.6409
51.6667,76.3216
58.3333,75.3401
51.6667,75.6613
63.3333,73.0786
53.3333,73.6907
26.6667,69.4708
30,70.1366
43.3333,78.3021
18.3333,64.187
46.6667,79.0739
53.3333,77.014
48.3333,73.8988
63.3333,73.8567
60,72.3096
56.6667,72.8469
58.3333,74.0749
30,72.1361
40,72.3387
23.3333,69.6913
53.3333,76.2641
55,75.4641
50,77.5558
66.6667,71.9911
60,68.7766
60,72.3075
61.6667,75.2595
46.6667,74.0233
20,64.4236
21.6667,69.4955
58.3333,77.4633
50,76.6177
55,76.1814
63.3333,70.5743
60,70.744
65,72.1963
28.3333,71.1012
26.6667,69.4807
43.3333,75.861
16.6667,61.9059
43.3333,76.5314
60,74.8856
50,76.7451
63.3333,73.2481
61.6667,73.0755
56.6667,76.5867
55,75.6232
58.3333,71.5845
18.3333,72.0367
30,73.0471
60,74.3914
41.6667,74.2412
56.6667,73.5009
63.3333,75.8869
58.3333,73.0242
60,73.3448
26.6667,63.5396
23.3333,69.1337
60,75.1184
53.3333,76.0515
40,75.594
50,72.8075
45,76.7773
25,70.5345
53.3333,75.3098
48.3333,74.6134
56.6667,75.069
48.3333,77.1184
25,71.247
15,61.5377
46.6667,76.5645
58.3333,74.0953
48.3333,73.7592
56.6667,74.7031
66.6667,70.3446
60,75.2739
36.6667,75.5569
26.6667,75.7227
38.3333,75.6549
31.6667,72.1969
63.3333,73.8224
71.6667,70.9277
71.6667,69.5663
68.3333,72.375
70,68.5017
70,70.612
50,74.0485
60,73.4961
61.6667,73.6007
65,61.5397
56.6667,68.4813
63.3333,70.4395
60,73.5683
70,72.5472
61.6667,75.5871
61.6667,70.6521
21.6667,64.6761
33.3333,74.5955
55,74.4013
56.6667,75.0921
28.3333,69.6151
31.6667,61.4016
75,66.478
81.6667,63.3295
85,61.0201
75,68.3835
61.6667,74.651
40,74.2123
33.3333,66.28
55,74.2765
51.6667,71.7595
66.6667,73.3141
78.3333,69.5486
80,62.9748
65,74.8038
66.6667,60.5865
60,72.2267
78.3333,66.4085
76.6667,67.0992
63.3333,76.0576
71.6667,69.6674
66.6667,72.5161
70,72.0808
86.6667,64.0557
68.3333,68.5542
81.6667,59.8561
75,71.3913
60,74.2454
46.6667,74.8496
38.3333,73.6072
70,71.0238
81.6667,67.838
76.6667,70.0394
75,69.9691
78.3333,65.3294
65,70.2376
60,73.2595
65,74.3868
68.3333,71.4867
71.6667,70.1783
70,69.1138
73.3333,66.9427
65,73.7665
68.3333,72.6445
70,72.2932
56.6667,75.7
45,76.3891
60,73.3818
58.3333,76.2018
71.6667,68.2791
65,71.9223
56.6667,73.9917
56.6667,74.5644
56.6667,74.2981
63.3333,72.3475
65,72.4565
70,70.4396
56.6667,76.5139
60,76.6916
60,72.3259
58.3333,72.4543
63.3333,72.7055
50,73.2048
73.3333,66.4943
63.3333,73.7397
61.6667,74.2974
68.3333,75.14
76.6667,68.4555
68.3333,73.1734
71.6667,69.1251
70,71.7266
81.6667,66.5255
75,70.2919
80,62.8455
80,61.9539
70,71.4228
68.3333,71.5239
63.3333,71.9347
73.3333,66.5428
70,71.3914
70,67.0803
68.3333,72.8451
76.6667,70.1258
88.3333,63.24
73.3333,67.8013
73.3333,69.2998
53.3333,70.3799
33.3333,71.8109
60,75.342
41.6667,73.2516
76.6667,69.2658
78.3333,68.0725
70,72.4298
78.3333,70.3883
75,71.1078
88.3333,53.1695
48.3333,71.6276
43.3333,74.264
41.6667,73.7889
61.6667,72.6849
71.6667,70.9161
68.3333,68.1268
81.6667,62.029
85,64.7191
80,62.6053
63.3333,71.5012
18.3333,64.8102
33.3333,72.6986
55,77.2387
53.3333,75.9978
31.6667,71.2587
56.6667,72.8075
70,72.4101
56.6667,74.4322
68.3333,72.3507
73.3333,70.8533
58.3333,75.0989
25,68.7474
38.3333,68.4286
43.3333,75.9962
51.6667,76.179
63.3333,74.5491
76.6667,67.748
73.3333,71.6946
73.3333,68.0195
83.3333,54.6653
48.3333,75.882
25,70.1984
40,77.1376
53.3333,72.7438
46.6667,73.8473
56.6667,74.8564
53.3333,75.1351
70,68.1013
65,71.972
58.3333,73.0482
58.3333,78.9392
56.6667,70.2116
70,69.8432
63.3333,76.6718
56.6667,74.4365
61.6667,73.2548
75,69.2456
76.6667,63.258
71.6667,69.0823
65,72.4923
66.6667,69.944
70,58.584
65,69.3232
78.3333,59.1547
61.6667,67.9682
70,75.1527
81.6667,65.7566
83.3333,62.8104
71.6667,62.3494
73.3333,65.2326
41.6667,70.6158
58.3333,73.7059
70,68.6701
53.3333,71.7999
65,67.2645
65,62.9763
73.3333,66.8284
68.3333,69.8293
73.3333,68.7129
68.3333,67.4997
93.3333,52.4693
60,77.1795
76.6667,69.7886
78.3333,70.1869
68.3333,73.2657
88.3333,62.3491
86.6667,55.2235
71.6667,69.2996
75,70.3876
86.6667,54.2925
51.6667,76.5242
61.6667,75.0874
60,72.6214
45,75.8697
60,74.9103
65,70.1919
56.6667,74.9003
65,69.9321
60,74.1645
66.6667,74.2483
48.3333,74.7416
51.6667,69.8285
56.6667,73.195
60,70.4497
60,73.0929
68.3333,69.0091
73.3333,70.057
76.6667,67.6071
65,70.6113
68.3333,68.1586
51.6667,72.8377
46.6667,75.8147
40,75.449
55,72.1683
48.3333,78.161
53.3333,78.055
60,72.3271
55,75.945
55,78.6825
31.6667,73.0129
63.3333,64.5406
68.3333,73.0117
61.6667,73.5938
63.3333,65.0941
63.3333,74.5779
53.3333,70.2302
50,75.332
60,76.8961
56.6667,66.4894
66.6667,65.9594
55,76.3768
70,69.7683
63.3333,70.0356
70,69.2517
70,73.1436
68.3333,73.6745
75,69.1959
81.6667,65.9214
73.3333,71.4828
81.6667,64.7666
46.6667,77.2367
63.3333,69.3871
56.6667,72.9191
21.6667,66.7407
53.3333,71.2678
60,77.2168
60,72.9141
70,71.7329
71.6667,72.0563
68.3333,67.7726
63.3333,76.0045
63.3333,73.348
61.6667,77.2737
61.6667,75.089
50,76.0562
68.3333,71.2374
55,72.4338
56.6667,75.907
65,72.3201
68.3333,68.4897
40,75.1414
63.3333,73.3918
56.6667,76.9674
20,57.1081
33.3333,73.948
55,75.922
70,71.1747
48.3333,76.1771
60,74.8885
60,74.356
50,73.9997
58.3333,74.107
60,71.204
63.3333,75.6788
60,66.7885
56.6667,73.3998
50,73.68
48.3333,76.027
60,74.7046
55,74.6618
55,75.59
41.6667,75.5104
48.3333,77.7904
65,73.6615
51.6667,74.3965
55,76.0186
73.3333,72.319
55,74.0821
48.3333,75.0658
61.6667,72.6112
61.6667,74.9197
58.3333,74.6279
58.3333,71.4193
76.6667,55.8606
46.6667,75.869
55,74.8394
63.3333,74.3684
63.3333,77.0919
58.3333,72.1782
56.6667,75.6101
43.3333,77.3304
46.6667,77.3332
45,76.4578
66.6667,73.1631
58.3333,74.6554
56.6667,71.3269
50,76.165
66.6667,72.4388
60,75.5412
63.3333,73.839
65,75.1048
60,73.6608
60,78.3143
58.3333,75.8532
58.3333,73.1435
48.3333,76.6912
50,76.3736
68.3333,73.834
68.3333,69.9748
78.3333,65.9912
60,75.8742
66.6667,72.562
45,74.1394
55,73.8888
51.6667,72.4253
13.3333,31.0187
65,75.2399
70,70.5647
75,69.766
61.6667,73.6931
48.3333,70.0009
46.6667,76.9281
53.3333,71.0082
53.3333,74.5599
36.6667,70.4859
60,71.4952
60,75.2282
56.6667,74.0221
56.6667,71.6679
56.6667,74.7656
58.3333,73.4191
31.6667,68.7795
56.6667,76.2811
61.6667,72.0647
51.6667,76.9969
53.3333,77.6179
65,70.4306
55,70.2859
63.3333,69.4744
63.3333,74.3974
46.6667,76.7451
55,75.5335
70,71.1743
71.6667,68.7072
60,73.046
68.3333,72.5854
63.3333,70.3416
63.3333,73.0009
56.6667,65.4161
58.3333,66.5233
61.6667,63.8832
58.3333,72.5852
75,66.1467
58.3333,75.7985
63.3333,73.8639
58.3333,72.667
76.6667,64.9656
73.3333,70.0353
71.6667,77.199
40,76.221
61.6667,74.8834
75,68.5761
50,75.7141
58.3333,71.5868
53.3333,75.5822
60,76.4669
55,77.1424
55,74.6908
66.6667,71.9342
73.3333,69.4718
45,76.981
40,74.8355
50,70.6913
45,70.2447
66.6667,68.3095
66.6667,62.9264
70,69.183
61.6667,73.5659
71.6667,70.737
53.3333,74.888
61.6667,76.784
58.3333,75.7216
55,72.829
56.6667,76.5915
60,74.8762
53.3333,70.9186
56.6667,73.4941
70,72.3385
65,71.957
70,68.4233
66.6667,74.1053
55,73.0325
50,77.0387
71.6667,68.6385
50,73.0225
53.3333,73.6678
83.3333,65.5238
66.6667,72.4883
65,74.703
75,71.4297
71.6667,71.327
66.6667,72.2699
58.3333,74.6816
45,76.2655
58.3333,76.7535
53.3333,76.4736
53.3333,77.5989
75,67.9134
60,74.8421
61.6667,73.0769
70,69.2682
75,68.1431
65,73.5338
63.3333,66.1625
63.3333,71.933
70,68.8117
71.6667,70.1941
56.6667,73.5717
60,74.8715
78.3333,66.679
70,72.2143
75,66.3207
56.6667,61.0725
63.3333,71.7752
66.6667,72.2209
55,75.1734
68.3333,69.6358
75,69.9689
75,72.5331
68.3333,69.3183
65,72.4074
38.3333,73.5899
58.3333,72.0208
55,71.0248
65,74.2311
53.3333,75.4425
60,77.1945
68.3333,71.0034
60,74.9195
61.6667,71.772
60,76.6415
61.6667,73.6258
58.3333,74.637
56.6667,74.3773
60,75.7526
63.3333,70.6068
60,72.0451
63.3333,68.775
51.6667,77.2747
68.3333,65.8629
51.6667,71.9917
65,65.4558
56.6667,71.7843
68.3333,72.5644
60,74.9978
66.6667,73.1084
55,78.1558
73.3333,66.7731
56.6667,74.8703
35,72.0128
46.6667,70.9285
43.3333,75.0799
46.6667,68.5995
60,71.0794
65,72.4814
65,75.2228
60,74.6015
71.6667,66.6909
60,77.5108
68.3333,71.9658
66.6667,67.923
63.3333,73.5959
53.3333,75.4687
55,76.801
63.3333,73.6337
66.6667,69.4222
70,71.4036
60,74.1588
70,64.4968
56.6667,75.1099
56.6667,70.0394
66.6667,74.1266
80,62.1915
68.3333,72.2682
76.6667,69.4374
75,67.4683
65,73.4559
61.6667,74.9607
63.3333,70.1878
63.3333,74.37
50,71.9328
43.3333,74.1795
36.6667,72.6115
45,73.4636
56.6667,75.8344
56.6667,76.4587
58.3333,74.2232
48.3333,76.2864
55,73.4802
35,73.8231
61.6667,74.736
40,70.3964
46.6667,77.3223
43.3333,77.2969
48.3333,74.8764
55,76.5184
41.6667,72.5547
53.3333,72.8416
51.6667,76.6187
41.6667,73.2714
55,75.6572
58.3333,71.7437
56.6667,76.1528
60,73.1767
63.3333,75.1025
60,74.2225
66.6667,73.1969
68.3333,72.1832
65,73.4211
53.3333,67.3751
60,74.5651
68.3333,72.6328
61.6667,75.3412
61.6667,74.332
51.6667,74.1137
48.3333,74.2417
58.3333,74.1613
61.6667,73.8352
66.6667,74.5408
51.6667,73.2845
46.6667,73.5973
46.6667,73.0232
56.6667,73.5293
65,70.034
66.6667,73.3011
66.6667,71.3152
70,69.3271
61.6667,73.4445
70,71.0799
83.3333,62.8165
38.3333,68.4089
41.6667,73.8418
53.3333,74.0966
50,73.5175
61.6667,70.8673
60,71.8451
53.3333,73.5884
60,72.7405
55,77.4201
65,73.5931
65,64.571
